,Unnamed: 0,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
55,7027,Gibraltar,GIB,2021-03-06,43712,28140,15572,1164.0,986,129.74,83.52,46.22,29266.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
56,7028,Gibraltar,GIB,2021-03-07,43712,28140,15572,0.0,986,129.74,83.52,46.22,29266.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
57,7029,Gibraltar,GIB,2021-03-08,44240,28431,15809,528.0,883,131.31,84.39,46.92,26209.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
58,7030,Gibraltar,GIB,2021-03-09,44894,28932,15962,654.0,796,133.25,85.87,47.38,23626.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
59,7031,Gibraltar,GIB,2021-03-10,44894,28932,15962,0.0,606,133.25,85.87,47.38,17987.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
60,7032,Gibraltar,GIB,2021-03-11,45488,28971,16517,594.0,596,135.02,85.99,49.02,17690.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
61,7033,Gibraltar,GIB,2021-03-12,46136,29610,16526,648.0,513,136.94,87.89,49.05,15227.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
62,7034,Gibraltar,GIB,2021-03-13,46136,29610,16526,0.0,346,136.94,87.89,49.05,10270.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
63,7035,Gibraltar,GIB,2021-03-14,47210,29631,17579,1074.0,500,140.13,87.95,52.18,14841.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
64,7036,Gibraltar,GIB,2021-03-15,48296,29667,18629,1086.0,579,143.35,88.06,55.29,17186.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
65,7037,Gibraltar,GIB,2021-03-16,49328,29749,19579,1032.0,633,146.41,88.3,58.11,18788.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
66,7038,Gibraltar,GIB,2021-03-17,49981,29834,20147,653.0,727,148.35,88.55,59.8,21578.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
67,7039,Gibraltar,GIB,2021-03-18,51163,29913,21250,1182.0,811,151.86,88.79,63.07,24072.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
68,7040,Gibraltar,GIB,2021-03-19,52331,30038,22293,1168.0,885,155.33,89.16,66.17,26268.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
69,7041,Gibraltar,GIB,2021-03-20,53171,30119,23052,840.0,1005,157.82,89.4,68.42,29830.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
70,7042,Gibraltar,GIB,2021-03-21,53171,30119,23052,0.0,852,157.82,89.4,68.42,25289.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
71,7043,Gibraltar,GIB,2021-03-22,53861,30170,23691,690.0,795,159.87,89.55,70.32,23597.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
72,7044,Gibraltar,GIB,2021-03-23,54587,30232,24355,726.0,751,162.02,89.73,72.29,22291.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
73,7045,Gibraltar,GIB,2021-03-24,55877,30671,25206,1290.0,842,165.85,91.04,74.82,24992.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
74,7046,Gibraltar,GIB,2021-03-25,56536,30800,25736,659.0,768,167.81,91.42,76.39,22795.0,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1396069102280757257
